"subject"	"block"	"trial"	"cue"	"cond"	"is_common"	"outcome_go"	"outcome_nogo"	"key_correct"	"key_pressed"	"is_correct"	"outcome"	"rt"	"shocked"	"tdcs"
73	1	19	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	1	20	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	21	1	"go_reward"	1	1	0	1	1	1	1	0.286328700021841	NA	1
73	1	22	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	23	1	"go_reward"	1	1	0	1	1	1	1	0.509645999991335	NA	1
73	1	24	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	1	25	3	"go_punish"	1	0	-1	1	1	1	0	0.33332979993429	NA	1
73	1	26	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	27	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.768183599924669	1	1
73	1	28	3	"go_punish"	0	-1	0	1	1	1	-1	0.600754500017501	0	1
73	1	29	1	"go_reward"	0	0	1	1	1	1	0	0.414887999999337	NA	1
73	1	30	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	31	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	1	32	1	"go_reward"	0	0	1	1	1	1	0	0.321582600008696	NA	1
73	1	33	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	34	1	"go_reward"	0	0	1	1	1	1	0	0.291727300034836	NA	1
73	1	35	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	1	36	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	1	37	1	"go_reward"	0	0	1	1	1	1	0	0.36514879995957	NA	1
73	1	38	1	"go_reward"	1	1	0	1	1	1	1	0.316894400049932	NA	1
73	1	39	1	"go_reward"	1	1	0	1	1	1	1	0.366723599960096	NA	1
73	1	40	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	41	3	"go_punish"	1	0	-1	1	1	1	0	0.552042499999516	NA	1
73	1	42	1	"go_reward"	0	0	1	1	1	1	0	0.987990799942054	NA	1
73	1	43	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	44	3	"go_punish"	0	-1	0	1	1	1	-1	0.421592199942097	0	1
73	1	45	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.531090099946596	0	1
73	1	46	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	47	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	1	48	1	"go_reward"	1	1	0	1	1	1	1	0.289028499973938	NA	1
73	1	49	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	50	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	1	51	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	52	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	53	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	54	1	"go_reward"	1	1	0	1	1	1	1	0.404624299961142	NA	1
73	1	55	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	1	56	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	1	57	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	1	58	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	1	59	3	"go_punish"	1	0	-1	1	1	1	0	0.350313100032508	NA	1
73	1	60	1	"go_reward"	1	1	0	1	1	1	1	0.242911000037566	NA	1
73	2	61	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	2	62	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	2	63	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	64	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	65	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	66	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	67	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	68	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	69	1	"go_reward"	0	0	1	1	1	1	0	0.412113400059752	NA	1
73	2	70	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	2	71	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.285721499938518	0	1
73	2	72	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	73	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	2	74	3	"go_punish"	1	0	-1	1	1	1	0	0.251054299995303	NA	1
73	2	75	1	"go_reward"	1	1	0	1	1	1	1	0.406184999970719	NA	1
73	2	76	1	"go_reward"	0	0	1	1	1	1	0	0.339351400034502	NA	1
73	2	77	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	78	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.538360300008208	0	1
73	2	79	1	"go_reward"	0	0	1	1	1	1	0	0.391986900009215	NA	1
73	2	80	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	2	81	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	2	82	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	83	1	"go_reward"	1	1	0	1	1	1	1	0.351950000040233	NA	1
73	2	84	3	"go_punish"	1	0	-1	1	1	1	0	0.189539800048806	NA	1
73	2	85	1	"go_reward"	1	1	0	1	1	1	1	0.866748600034043	NA	1
73	2	86	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	87	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	88	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	89	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	2	90	3	"go_punish"	0	-1	0	1	1	1	-1	0.50933780008927	0	1
73	2	91	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	2	92	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	93	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	94	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	2	95	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	2	96	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	97	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	2	98	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	2	99	3	"go_punish"	1	0	-1	1	1	1	0	0.356472600018606	NA	1
73	2	100	1	"go_reward"	1	1	0	1	1	1	1	0.372160300030373	NA	1
73	2	101	1	"go_reward"	0	0	1	1	0	0	1	NA	NA	1
73	2	102	3	"go_punish"	0	-1	0	1	1	1	-1	0.617608700064011	0	1
73	2	103	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	2	104	1	"go_reward"	1	1	0	1	1	1	1	0.407751000020653	NA	1
73	2	105	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	106	1	"go_reward"	1	1	0	1	1	1	1	0.323443100089207	NA	1
73	2	107	3	"go_punish"	0	-1	0	1	1	1	-1	0.343076599994674	1	1
73	2	108	1	"go_reward"	1	1	0	1	1	1	1	0.441708300029859	NA	1
73	2	109	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	2	110	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	2	111	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.281481900019571	0	1
73	2	112	1	"go_reward"	0	0	1	1	1	1	0	0.321208899957128	NA	1
73	2	113	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	2	114	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	2	115	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	2	116	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.31425679998938	1	1
73	2	117	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	2	118	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	2	119	1	"go_reward"	1	1	0	1	1	1	1	0.325003100093454	NA	1
73	2	120	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	3	121	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	122	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	123	4	"nogo_punish"	0	0	-1	0	1	0	0	0.677792200003751	NA	1
73	3	124	3	"go_punish"	0	-1	0	1	1	1	-1	0.591296100057662	1	1
73	3	125	1	"go_reward"	1	1	0	1	1	1	1	0.583573900046758	NA	1
73	3	126	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	127	3	"go_punish"	1	0	-1	1	1	1	0	0.409895899938419	NA	1
73	3	128	1	"go_reward"	0	0	1	1	1	1	0	0.380137200001627	NA	1
73	3	129	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.403927000006661	0	1
73	3	130	1	"go_reward"	0	0	1	1	1	1	0	0.339417200069875	NA	1
73	3	131	1	"go_reward"	1	1	0	1	1	1	1	0.442925399984233	NA	1
73	3	132	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	133	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	3	134	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	135	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	136	1	"go_reward"	0	0	1	1	1	1	0	0.329321799916215	NA	1
73	3	137	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	138	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	139	1	"go_reward"	1	1	0	1	1	1	1	0.484736400074326	NA	1
73	3	140	1	"go_reward"	1	1	0	1	1	1	1	0.553904699976556	NA	1
73	3	141	1	"go_reward"	0	0	1	1	0	0	1	NA	NA	1
73	3	142	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	143	4	"nogo_punish"	0	0	-1	0	1	0	0	0.528022999991663	NA	1
73	3	144	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	145	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	146	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	3	147	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	3	148	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.479127999977209	1	1
73	3	149	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	3	150	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	3	151	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	152	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	3	153	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	154	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	155	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	3	156	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	157	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
73	3	158	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	159	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
73	3	160	4	"nogo_punish"	0	0	-1	0	0	1	-1	NA	1	1
73	3	161	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	3	162	4	"nogo_punish"	1	-1	0	0	1	0	-1	0.659475399996154	0	1
73	3	163	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	164	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	165	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	166	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	167	3	"go_punish"	1	0	-1	1	1	1	0	0.832923499983735	NA	1
73	3	168	3	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
73	3	169	1	"go_reward"	1	1	0	1	1	1	1	0.28200490004383	NA	1
73	3	170	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	3	171	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	172	4	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
73	3	173	3	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
73	3	174	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	3	175	1	"go_reward"	1	1	0	1	0	0	0	NA	NA	1
73	3	176	1	"go_reward"	1	1	0	1	1	1	1	0.400419299956411	NA	1
73	3	177	3	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
73	3	178	3	"go_punish"	0	-1	0	1	1	1	-1	0.29168819996994	0	1
73	3	179	2	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
73	3	180	2	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	1	2	"nogo_punish"	1	-1	0	0	1	0	-1	0.43734149998636	1	1
79	1	2	4	"nogo_reward"	1	0	1	0	1	0	0	0.500878699996974	NA	1
79	1	3	3	"go_reward"	0	0	1	1	1	1	0	0.923638899985235	NA	1
79	1	4	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	1	1
79	1	5	3	"go_reward"	1	1	0	1	1	1	1	0.338818500022171	NA	1
79	1	6	4	"nogo_reward"	1	0	1	0	1	0	0	0.478998400009004	NA	1
79	1	7	1	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
79	1	8	1	"go_punish"	1	0	-1	1	1	1	0	0.257427899981849	NA	1
79	1	9	1	"go_punish"	0	-1	0	1	1	1	-1	0.304284899990307	0	1
79	1	10	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	11	3	"go_reward"	1	1	0	1	1	1	1	0.261217400024179	NA	1
79	1	12	1	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
79	1	13	4	"nogo_reward"	1	0	1	0	1	0	0	0.248713400011184	NA	1
79	1	14	3	"go_reward"	1	1	0	1	1	1	1	0.314869800000452	NA	1
79	1	15	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	16	4	"nogo_reward"	1	0	1	0	1	0	0	0.255239899997832	NA	1
79	1	17	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	18	3	"go_reward"	1	1	0	1	1	1	1	0.273400399979437	NA	1
79	1	19	1	"go_punish"	0	-1	0	1	0	0	0	NA	NA	1
79	1	20	2	"nogo_punish"	0	0	-1	0	1	0	0	0.55969679998816	NA	1
79	1	21	3	"go_reward"	1	1	0	1	1	1	1	0.326585700007854	NA	1
79	1	22	1	"go_punish"	1	0	-1	1	0	0	-1	NA	1	1
79	1	23	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	24	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	25	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	26	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	1	27	1	"go_punish"	1	0	-1	1	1	1	0	0.239803800010122	NA	1
79	1	28	1	"go_punish"	1	0	-1	1	1	1	0	0.294598699983908	NA	1
79	1	29	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	30	1	"go_punish"	0	-1	0	1	1	1	-1	0.289953500003321	0	1
79	1	31	1	"go_punish"	1	0	-1	1	1	1	0	0.251941900001839	NA	1
79	1	32	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	33	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	34	1	"go_punish"	1	0	-1	1	1	1	0	0.295481100009056	NA	1
79	1	35	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	1	36	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	1	37	3	"go_reward"	1	1	0	1	1	1	1	0.115443100017728	NA	1
79	1	38	3	"go_reward"	1	1	0	1	1	1	1	0.297677799972007	NA	1
79	1	39	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	40	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	41	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	42	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	43	3	"go_reward"	1	1	0	1	1	1	1	0.412374100007583	NA	1
79	1	44	3	"go_reward"	0	0	1	1	1	1	0	0.368910100020003	NA	1
79	1	45	3	"go_reward"	1	1	0	1	1	1	1	0.348292999988189	NA	1
79	1	46	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	1	47	1	"go_punish"	0	-1	0	1	1	1	-1	0.2658681999892	0	1
79	1	48	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	1	49	1	"go_punish"	1	0	-1	1	1	1	0	0.414024500001688	NA	1
79	1	50	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	51	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	52	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	1	53	3	"go_reward"	0	0	1	1	1	1	0	0.37906540001859	NA	1
79	1	54	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	1	55	3	"go_reward"	1	1	0	1	1	1	1	0.338133500015829	NA	1
79	1	56	3	"go_reward"	0	0	1	1	1	1	0	0.290378400008194	NA	1
79	1	57	1	"go_punish"	1	0	-1	1	1	1	0	0.259788900002604	NA	1
79	1	58	3	"go_reward"	1	1	0	1	1	1	1	0.381591700017452	NA	1
79	1	59	1	"go_punish"	0	-1	0	1	1	1	-1	0.319069199991645	0	1
79	1	60	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	1	1
79	2	61	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	62	3	"go_reward"	1	1	0	1	1	1	1	0.294503299985081	NA	1
79	2	63	2	"nogo_punish"	0	0	-1	0	1	0	0	0.267838500003563	NA	1
79	2	64	1	"go_punish"	0	-1	0	1	1	1	-1	0.369996599998558	1	1
79	2	65	1	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
79	2	66	3	"go_reward"	1	1	0	1	1	1	1	0.346247199981008	NA	1
79	2	67	1	"go_punish"	0	-1	0	1	1	1	-1	0.242966799996793	1	1
79	2	68	3	"go_reward"	1	1	0	1	1	1	1	0.34291080001276	NA	1
79	2	69	1	"go_punish"	1	0	-1	1	0	0	-1	NA	0	1
79	2	70	1	"go_punish"	1	0	-1	1	1	1	0	0.333688499988057	NA	1
79	2	71	3	"go_reward"	1	1	0	1	1	1	1	0.279121100000339	NA	1
79	2	72	3	"go_reward"	1	1	0	1	1	1	1	0.664329999999609	NA	1
79	2	73	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	74	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	75	1	"go_punish"	1	0	-1	1	1	1	0	0.255811000009999	NA	1
79	2	76	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	77	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	78	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	79	1	"go_punish"	0	-1	0	1	1	1	-1	0.298522899975069	1	1
79	2	80	3	"go_reward"	1	1	0	1	1	1	1	0.324611699994421	NA	1
79	2	81	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	82	1	"go_punish"	1	0	-1	1	1	1	0	0.30322659999365	NA	1
79	2	83	1	"go_punish"	1	0	-1	1	1	1	0	0.347361699998146	NA	1
79	2	84	3	"go_reward"	1	1	0	1	1	1	1	0.312978700007079	NA	1
79	2	85	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	86	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	2	87	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	2	88	3	"go_reward"	0	0	1	1	1	1	0	0.263851600000635	NA	1
79	2	89	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	90	1	"go_punish"	1	0	-1	1	1	1	0	0.283101000008173	NA	1
79	2	91	3	"go_reward"	1	1	0	1	1	1	1	0.283754200005205	NA	1
79	2	92	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	2	93	1	"go_punish"	1	0	-1	1	1	1	0	0.272901199990884	NA	1
79	2	94	2	"nogo_punish"	1	-1	0	0	1	0	-1	0.298111799987964	1	1
79	2	95	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	2	96	1	"go_punish"	0	-1	0	1	1	1	-1	0.338900799979456	0	1
79	2	97	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	2	98	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	99	3	"go_reward"	0	0	1	1	1	1	0	0.34865559998434	NA	1
79	2	100	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	2	101	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	102	3	"go_reward"	1	1	0	1	1	1	1	0.300972400000319	NA	1
79	2	103	3	"go_reward"	1	1	0	1	1	1	1	0.299850299983518	NA	1
79	2	104	1	"go_punish"	0	-1	0	1	1	1	-1	0.261567200010177	0	1
79	2	105	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	106	3	"go_reward"	1	1	0	1	1	1	1	0.248249800002668	NA	1
79	2	107	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	2	108	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	109	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	2	110	3	"go_reward"	1	1	0	1	1	1	1	0.489985199994408	NA	1
79	2	111	1	"go_punish"	1	0	-1	1	1	1	0	0.284527900017565	NA	1
79	2	112	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	113	3	"go_reward"	0	0	1	1	1	1	0	0.421083599998383	NA	1
79	2	114	4	"nogo_reward"	0	1	0	0	1	0	1	0.397971700003836	NA	1
79	2	115	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	116	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	117	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	2	118	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	2	119	1	"go_punish"	1	0	-1	1	1	1	0	0.231732099986402	NA	1
79	2	120	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	121	3	"go_reward"	1	1	0	1	1	1	1	0.312819200014928	NA	1
79	3	122	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	123	1	"go_punish"	0	-1	0	1	1	1	-1	0.492050300003029	1	1
79	3	124	1	"go_punish"	1	0	-1	1	1	1	0	0.336372899997514	NA	1
79	3	125	1	"go_punish"	0	-1	0	1	1	1	-1	0.292018999985885	0	1
79	3	126	3	"go_reward"	0	0	1	1	1	1	0	0.531218099989928	NA	1
79	3	127	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	128	1	"go_punish"	1	0	-1	1	1	1	0	0.308177400002023	NA	1
79	3	129	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	130	3	"go_reward"	1	1	0	1	1	1	1	0.25771479998366	NA	1
79	3	131	3	"go_reward"	1	1	0	1	1	1	1	0.398054699995555	NA	1
79	3	132	3	"go_reward"	1	1	0	1	1	1	1	0.38050289999228	NA	1
79	3	133	1	"go_punish"	1	0	-1	1	1	1	0	0.284105300001102	NA	1
79	3	134	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	135	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	3	136	3	"go_reward"	1	1	0	1	1	1	1	0.400140799989458	NA	1
79	3	137	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	138	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	139	3	"go_reward"	0	0	1	1	1	1	0	0.319592899992131	NA	1
79	3	140	3	"go_reward"	1	1	0	1	1	1	1	0.391302000003634	NA	1
79	3	141	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	3	142	1	"go_punish"	1	0	-1	1	1	1	0	0.151801400003023	NA	1
79	3	143	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	144	3	"go_reward"	1	1	0	1	1	1	1	0.878566800005501	NA	1
79	3	145	3	"go_reward"	0	0	1	1	1	1	0	0.284233499987749	NA	1
79	3	146	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	147	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	148	3	"go_reward"	1	1	0	1	1	1	1	0.884444199997233	NA	1
79	3	149	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	3	150	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	3	151	1	"go_punish"	0	-1	0	1	1	1	-1	0.356937300006393	1	1
79	3	152	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	153	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	154	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	155	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	0	1
79	3	156	1	"go_punish"	1	0	-1	1	1	1	0	0.338610099977814	NA	1
79	3	157	3	"go_reward"	0	0	1	1	1	1	0	0.32989130000351	NA	1
79	3	158	2	"nogo_punish"	1	-1	0	0	1	0	-1	0.78515929999412	1	1
79	3	159	2	"nogo_punish"	0	0	-1	0	0	1	-1	NA	1	1
79	3	160	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	161	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	162	1	"go_punish"	1	0	-1	1	1	1	0	0.328967999987071	NA	1
79	3	163	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	164	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	165	1	"go_punish"	1	0	-1	1	1	1	0	0.295392900006846	NA	1
79	3	166	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	167	1	"go_punish"	1	0	-1	1	1	1	0	0.484530600020662	NA	1
79	3	168	1	"go_punish"	1	0	-1	1	1	1	0	0.30143500000122	NA	1
79	3	169	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	170	3	"go_reward"	0	0	1	1	1	1	0	0.396682899998268	NA	1
79	3	171	1	"go_punish"	1	0	-1	1	1	1	0	0.276591900008498	NA	1
79	3	172	4	"nogo_reward"	1	0	1	0	0	1	1	NA	NA	1
79	3	173	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	3	174	4	"nogo_reward"	0	1	0	0	0	1	0	NA	NA	1
79	3	175	1	"go_punish"	1	0	-1	1	1	1	0	0.305937400000403	NA	1
79	3	176	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	177	1	"go_punish"	1	0	-1	1	1	1	0	0.310634900000878	NA	1
79	3	178	2	"nogo_punish"	1	-1	0	0	0	1	0	NA	NA	1
79	3	179	3	"go_reward"	0	0	1	1	1	1	0	0.290904099994805	NA	1
