subject	block	trial	cue	cond	is_common	outcome_go	outcome_nogo	key_correct	key_pressed	is_correct	outcome	rt	shocked	tdcs
86	2	91	1	nogo_reward	0	1	0	0	0	1	0			2
86	2	92	4	go_reward	0	0	1	1	0	0	1			2
86	2	93	2	go_punish	0	-1	0	1	0	0	0			2
86	2	94	4	go_reward	1	1	0	1	0	0	0			2
86	2	95	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	2	96	4	go_reward	0	0	1	1	1	1	0	0.2797708000289276		2
86	2	97	3	nogo_punish	1	-1	0	0	0	1	0			2
86	2	98	1	nogo_reward	1	0	1	0	1	0	0	0.2292140000499785		2
86	2	99	3	nogo_punish	1	-1	0	0	0	1	0			2
86	2	100	4	go_reward	0	0	1	1	0	0	1			2
86	2	101	3	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
86	2	102	3	nogo_punish	0	0	-1	0	1	0	0	0.4037609999068081		2
86	2	103	3	nogo_punish	1	-1	0	0	1	0	-1	0.2890225000446662	0.0	2
86	2	104	1	nogo_reward	1	0	1	0	0	1	1			2
86	2	105	4	go_reward	1	1	0	1	0	0	0			2
86	2	106	2	go_punish	0	-1	0	1	1	1	-1	0.2997218000236899	1.0	2
86	2	107	3	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
86	2	108	1	nogo_reward	1	0	1	0	0	1	1			2
86	2	109	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	2	110	2	go_punish	1	0	-1	1	1	1	0	0.3627820999827236		2
86	2	111	4	go_reward	1	1	0	1	1	1	1	0.4036150999600068		2
86	2	112	2	go_punish	1	0	-1	1	1	1	0	0.5308349999831989		2
86	2	113	2	go_punish	1	0	-1	1	1	1	0	0.3852010999107733		2
86	2	114	3	nogo_punish	1	-1	0	0	1	0	-1	0.5014207999920473	0.0	2
86	2	115	1	nogo_reward	1	0	1	0	0	1	1			2
86	2	116	2	go_punish	1	0	-1	1	1	1	0	0.4078065999783576		2
86	2	117	3	nogo_punish	0	0	-1	0	0	1	-1		1.0	2
86	2	118	4	go_reward	1	1	0	1	1	1	1	0.3238224999513477		2
86	2	119	2	go_punish	0	-1	0	1	0	0	0			2
86	2	120	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	121	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	122	2	go_punish	0	-1	0	1	0	0	0			2
86	3	123	4	go_reward	1	1	0	1	1	1	1	0.3857040000148117		2
86	3	124	3	nogo_punish	1	-1	0	0	1	0	-1	0.2636480000801384	1.0	2
86	3	125	3	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
86	3	126	3	nogo_punish	1	-1	0	0	1	0	-1	0.2584071001037955	0.0	2
86	3	127	3	nogo_punish	1	-1	0	0	1	0	-1	0.3545762000139803	0.0	2
86	3	128	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	3	129	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	130	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	3	131	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	132	2	go_punish	1	0	-1	1	1	1	0	0.6187801000196487		2
86	3	133	4	go_reward	1	1	0	1	1	1	1	0.330908199888654		2
86	3	134	3	nogo_punish	1	-1	0	0	1	0	-1	0.2928036000812426	1.0	2
86	3	135	2	go_punish	1	0	-1	1	1	1	0	0.2598182000219822		2
86	3	136	1	nogo_reward	0	1	0	0	0	1	0			2
86	3	137	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	138	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	139	2	go_punish	1	0	-1	1	1	1	0	0.3793533000862226		2
86	3	140	4	go_reward	1	1	0	1	1	1	1	0.2617205999558791		2
86	3	141	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	142	4	go_reward	0	0	1	1	1	1	0	0.4487895999336615		2
86	3	143	2	go_punish	1	0	-1	1	1	1	0	0.3526244999375194		2
86	3	144	2	go_punish	1	0	-1	1	1	1	0	0.4188040000153705		2
86	3	145	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	146	2	go_punish	1	0	-1	1	1	1	0	0.3403546999907121		2
86	3	147	4	go_reward	0	0	1	1	0	0	1			2
86	3	148	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	149	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	150	1	nogo_reward	0	1	0	0	0	1	0			2
86	3	151	4	go_reward	0	0	1	1	0	0	1			2
86	3	152	2	go_punish	0	-1	0	1	1	1	-1	0.3513535000383854	1.0	2
86	3	153	1	nogo_reward	1	0	1	0	1	0	0	0.3531271000392735		2
86	3	154	1	nogo_reward	0	1	0	0	0	1	0			2
86	3	155	3	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
86	3	156	1	nogo_reward	1	0	1	0	1	0	0	0.3443165000062436		2
86	3	157	3	nogo_punish	1	-1	0	0	1	0	-1	0.3841938999248669	1.0	2
86	3	158	2	go_punish	0	-1	0	1	1	1	-1	0.7668218000326306	0.0	2
86	3	159	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	160	4	go_reward	0	0	1	1	0	0	1			2
86	3	161	4	go_reward	1	1	0	1	0	0	0			2
86	3	162	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	3	163	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	164	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	165	4	go_reward	1	1	0	1	1	1	1	0.2714585999492556		2
86	3	166	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	167	4	go_reward	0	0	1	1	1	1	0	0.3751628999598324		2
86	3	168	4	go_reward	0	0	1	1	1	1	0	0.2789490999421105		2
86	3	169	4	go_reward	1	1	0	1	1	1	1	0.5171612000558525		2
86	3	170	4	go_reward	1	1	0	1	0	0	0			2
86	3	171	3	nogo_punish	0	0	-1	0	0	1	-1		1.0	2
86	3	172	3	nogo_punish	1	-1	0	0	1	0	-1	0.2613374000648037	1.0	2
86	3	173	1	nogo_reward	1	0	1	0	0	1	1			2
86	3	174	2	go_punish	0	-1	0	1	1	1	-1	0.2390890999231487	0.0	2
86	3	175	2	go_punish	1	0	-1	1	0	0	-1		0.0	2
86	3	176	1	nogo_reward	1	0	1	0	1	0	0	0.3962271999334917		2
86	3	177	3	nogo_punish	1	-1	0	0	0	1	0			2
86	3	178	4	go_reward	1	1	0	1	0	0	0			2
86	3	179	4	go_reward	0	0	1	1	0	0	1			2
86	3	180	2	go_punish	0	-1	0	1	0	0	0			2
59	1	1	3	go_reward	1	1	0	1	0	0	0			2
59	1	2	1	go_punish	1	0	-1	1	0	0	-1		1.0	2
59	1	3	3	go_reward	1	1	0	1	1	1	1	0.478335399995558		2
59	1	4	1	go_punish	0	-1	0	1	1	1	-1	0.324150299973553	0.0	2
59	1	5	3	go_reward	1	1	0	1	1	1	1	0.8253017999813892		2
59	1	6	2	nogo_punish	1	-1	0	0	1	0	-1	0.2690555999870412	0.0	2
59	1	7	4	nogo_reward	0	1	0	0	1	0	1	0.3221848999965005		2
59	1	8	4	nogo_reward	1	0	1	0	1	0	0	0.530073200003244		2
59	1	9	2	nogo_punish	1	-1	0	0	1	0	-1	0.3385553999978583	0.0	2
59	1	10	4	nogo_reward	0	1	0	0	1	0	1	0.2932696000207215		2
59	1	11	3	go_reward	1	1	0	1	1	1	1	0.2859246000007261		2
59	1	12	3	go_reward	0	0	1	1	1	1	0	0.3978830000269227		2
59	1	13	3	go_reward	1	1	0	1	1	1	1	0.5275149999943096		2
59	1	14	2	nogo_punish	0	0	-1	0	1	0	0	0.2974728000117466		2
59	1	15	3	go_reward	1	1	0	1	1	1	1	0.7434171999921091		2
59	1	16	1	go_punish	1	0	-1	1	0	0	-1		1.0	2
59	1	17	2	nogo_punish	0	0	-1	0	1	0	0	0.309806999983266		2
59	1	18	1	go_punish	1	0	-1	1	1	1	0	0.4040398999932222		2
59	1	19	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	1	20	3	go_reward	1	1	0	1	1	1	1	0.3421921999834012		2
59	1	21	4	nogo_reward	1	0	1	0	1	0	0	0.3670900000142865		2
59	1	22	4	nogo_reward	1	0	1	0	1	0	0	0.5294082000036724		2
59	1	23	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	24	1	go_punish	0	-1	0	1	0	0	0			2
59	1	25	1	go_punish	0	-1	0	1	0	0	0			2
59	1	26	1	go_punish	1	0	-1	1	1	1	0	0.7318383999809157		2
59	1	27	2	nogo_punish	0	0	-1	0	1	0	0	0.5635989000147674		2
59	1	28	4	nogo_reward	1	0	1	0	1	0	0	0.5060888000007253		2
59	1	29	3	go_reward	1	1	0	1	0	0	0			2
59	1	30	4	nogo_reward	0	1	0	0	0	1	0			2
59	1	31	2	nogo_punish	1	-1	0	0	1	0	-1	0.5253224000043701	1.0	2
59	1	32	3	go_reward	0	0	1	1	0	0	1			2
59	1	33	2	nogo_punish	1	-1	0	0	1	0	-1	0.5380358000111299	0.0	2
59	1	34	3	go_reward	1	1	0	1	0	0	0			2
59	1	35	1	go_punish	0	-1	0	1	0	0	0			2
59	1	36	3	go_reward	1	1	0	1	0	0	0			2
59	1	37	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	38	2	nogo_punish	1	-1	0	0	1	0	-1	0.4278455000021495	1.0	2
59	1	39	1	go_punish	1	0	-1	1	1	1	0	0.7578410000132862		2
59	1	40	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	41	2	nogo_punish	1	-1	0	0	1	0	-1	0.4268520000041463	0.0	2
59	1	42	3	go_reward	1	1	0	1	0	0	0			2
59	1	43	2	nogo_punish	1	-1	0	0	1	0	-1	0.5869310999987647	1.0	2
59	1	44	1	go_punish	0	-1	0	1	0	0	0			2
59	1	45	4	nogo_reward	0	1	0	0	0	1	0			2
59	1	46	2	nogo_punish	0	0	-1	0	0	1	-1		1.0	2
59	1	47	3	go_reward	0	0	1	1	0	0	1			2
59	1	48	1	go_punish	0	-1	0	1	0	0	0			2
59	1	49	2	nogo_punish	1	-1	0	0	0	1	0			2
59	1	50	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	51	2	nogo_punish	1	-1	0	0	0	1	0			2
59	1	52	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	53	2	nogo_punish	1	-1	0	0	0	1	0			2
59	1	54	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	55	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	1	56	1	go_punish	1	0	-1	1	1	1	0	0.5898385999898892		2
59	1	57	1	go_punish	0	-1	0	1	0	0	0			2
59	1	58	4	nogo_reward	1	0	1	0	0	1	1			2
59	1	59	2	nogo_punish	1	-1	0	0	0	1	0			2
59	1	60	3	go_reward	1	1	0	1	0	0	0			2
59	2	61	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	62	2	nogo_punish	0	0	-1	0	0	1	-1		1.0	2
59	2	63	2	nogo_punish	0	0	-1	0	1	0	0	0.3563587999960873		2
59	2	64	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	65	2	nogo_punish	1	-1	0	0	0	1	0			2
59	2	66	3	go_reward	1	1	0	1	0	0	0			2
59	2	67	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	68	1	go_punish	1	0	-1	1	1	1	0	0.3155128999787848		2
59	2	69	2	nogo_punish	1	-1	0	0	1	0	-1	0.8127225000062026	0.0	2
59	2	70	2	nogo_punish	1	-1	0	0	1	0	-1	0.649003200000152	0.0	2
59	2	71	3	go_reward	1	1	0	1	0	0	0			2
59	2	72	2	nogo_punish	1	-1	0	0	0	1	0			2
59	2	73	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	74	2	nogo_punish	0	0	-1	0	1	0	0	0.6150063999812119		2
59	2	75	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	76	1	go_punish	1	0	-1	1	1	1	0	0.2896838000160642		2
59	2	77	3	go_reward	0	0	1	1	0	0	1			2
59	2	78	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	2	79	2	nogo_punish	1	-1	0	0	1	0	-1	0.5405198999796994	0.0	2
59	2	80	3	go_reward	0	0	1	1	0	0	1			2
59	2	81	4	nogo_reward	0	1	0	0	0	1	0			2
59	2	82	3	go_reward	1	1	0	1	0	0	0			2
59	2	83	1	go_punish	0	-1	0	1	0	0	0			2
59	2	84	1	go_punish	0	-1	0	1	0	0	0			2
59	2	85	1	go_punish	1	0	-1	1	1	1	0	0.4026747999887448		2
59	2	86	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	87	3	go_reward	1	1	0	1	0	0	0			2
59	2	88	1	go_punish	1	0	-1	1	1	1	0	0.5988490000017919		2
59	2	89	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	90	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	2	91	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	92	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	2	93	1	go_punish	1	0	-1	1	0	0	-1		1.0	2
59	2	94	3	go_reward	1	1	0	1	0	0	0			2
59	2	95	3	go_reward	0	0	1	1	1	1	0	0.6871655999857467		2
59	2	96	3	go_reward	1	1	0	1	0	0	0			2
59	2	97	2	nogo_punish	1	-1	0	0	0	1	0			2
59	2	98	1	go_punish	0	-1	0	1	1	1	-1	0.2838329000223893	1.0	2
59	2	99	3	go_reward	1	1	0	1	0	0	0			2
59	2	100	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	101	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	2	102	2	nogo_punish	1	-1	0	0	0	1	0			2
59	2	103	1	go_punish	1	0	-1	1	1	1	0	0.2740708999917842		2
59	2	104	3	go_reward	0	0	1	1	0	0	1			2
59	2	105	4	nogo_reward	0	1	0	0	1	0	1	0.482689800002845		2
59	2	106	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	2	107	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	108	3	go_reward	0	0	1	1	0	0	1			2
59	2	109	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	110	3	go_reward	1	1	0	1	0	0	0			2
59	2	111	4	nogo_reward	0	1	0	0	0	1	0			2
59	2	112	1	go_punish	1	0	-1	1	0	0	-1		1.0	2
59	2	113	3	go_reward	1	1	0	1	0	0	0			2
59	2	114	4	nogo_reward	1	0	1	0	0	1	1			2
59	2	115	2	nogo_punish	1	-1	0	0	0	1	0			2
59	2	116	1	go_punish	1	0	-1	1	1	1	0	0.3874942999973428		2
59	2	117	1	go_punish	1	0	-1	1	1	1	0	0.6266430999967271		2
59	2	118	3	go_reward	0	0	1	1	0	0	1			2
59	2	119	2	nogo_punish	1	-1	0	0	1	0	-1	0.3763546000118368	0.0	2
59	2	120	1	go_punish	1	0	-1	1	1	1	0	0.4219364000018686		2
59	3	121	1	go_punish	0	-1	0	1	1	1	-1	0.3696828999964055	1.0	2
59	3	122	2	nogo_punish	1	-1	0	0	1	0	-1	0.5326113000046462	1.0	2
59	3	123	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	124	4	nogo_reward	0	1	0	0	0	1	0			2
59	3	125	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	126	1	go_punish	0	-1	0	1	0	0	0			2
59	3	127	1	go_punish	1	0	-1	1	0	0	-1		1.0	2
59	3	128	1	go_punish	0	-1	0	1	0	0	0			2
59	3	129	3	go_reward	1	1	0	1	1	1	1	0.3554971999838017		2
59	3	130	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	131	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	132	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	133	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	134	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	135	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	136	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	3	137	1	go_punish	0	-1	0	1	0	0	0			2
59	3	138	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	3	139	3	go_reward	0	0	1	1	1	1	0	0.3117749000084586		2
59	3	140	1	go_punish	1	0	-1	1	0	0	-1		0.0	2
59	3	141	1	go_punish	1	0	-1	1	1	1	0	0.4915814999840222		2
59	3	142	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	143	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	144	4	nogo_reward	0	1	0	0	0	1	0			2
59	3	145	3	go_reward	1	1	0	1	1	1	1	0.7004589000134729		2
59	3	146	1	go_punish	1	0	-1	1	1	1	0	0.9121952000132296		2
59	3	147	3	go_reward	0	0	1	1	1	1	0	0.9990443999995476		2
59	3	148	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	149	3	go_reward	1	1	0	1	0	0	0			2
59	3	150	3	go_reward	1	1	0	1	0	0	0			2
59	3	151	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	152	1	go_punish	1	0	-1	1	1	1	0	0.450878500007093		2
59	3	153	2	nogo_punish	0	0	-1	0	0	1	-1		1.0	2
59	3	154	3	go_reward	1	1	0	1	1	1	1	0.7341039000020828		2
59	3	155	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	156	1	go_punish	1	0	-1	1	1	1	0	0.3704098000016529		2
59	3	157	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	3	158	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	159	3	go_reward	1	1	0	1	0	0	0			2
59	3	160	3	go_reward	1	1	0	1	1	1	1	0.3583519000094384		2
59	3	161	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	162	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	163	2	nogo_punish	0	0	-1	0	1	0	0	0.55916000000434		2
59	3	164	3	go_reward	0	0	1	1	0	0	1			2
59	3	165	1	go_punish	1	0	-1	1	1	1	0	0.2675323000003118		2
59	3	166	3	go_reward	1	1	0	1	1	1	1	0.5103202000027522		2
59	3	167	3	go_reward	1	1	0	1	0	0	0			2
59	3	168	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	169	3	go_reward	1	1	0	1	0	0	0			2
59	3	170	1	go_punish	0	-1	0	1	0	0	0			2
59	3	171	3	go_reward	0	0	1	1	0	0	1			2
59	3	172	1	go_punish	1	0	-1	1	1	1	0	0.0710427000012714		2
59	3	173	4	nogo_reward	1	0	1	0	0	1	1			2
59	3	174	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	3	175	3	go_reward	1	1	0	1	1	1	1	0.40005550000933		2
59	3	176	2	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
59	3	177	2	nogo_punish	1	-1	0	0	1	0	-1	0.3467937000095844	0.0	2
59	3	178	2	nogo_punish	1	-1	0	0	0	1	0			2
59	3	179	1	go_punish	0	-1	0	1	1	1	-1	0.7839124000165612	0.0	2
59	3	180	4	nogo_reward	1	0	1	0	0	1	1			2
105	1	1	2	nogo_reward	1	0	1	0	1	0	0	0.3329481000546366		2
105	1	2	4	nogo_punish	1	-1	0	0	1	0	-1	0.6396948001347482	1.0	2
105	1	3	1	go_reward	1	1	0	1	1	1	1	0.3402784001082182		2
105	1	4	1	go_reward	1	1	0	1	0	0	0			2
105	1	5	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	6	4	nogo_punish	0	0	-1	0	1	0	0	0.8118046999443322		2
105	1	7	3	go_punish	1	0	-1	1	1	1	0	0.3046719999983907		2
105	1	8	3	go_punish	0	-1	0	1	0	0	0			2
105	1	9	4	nogo_punish	1	-1	0	0	0	1	0			2
105	1	10	1	go_reward	1	1	0	1	1	1	1	0.4214569998439401		2
105	1	11	1	go_reward	1	1	0	1	1	1	1	0.4869862999767065		2
105	1	12	3	go_punish	1	0	-1	1	1	1	0	0.3493087999522686		2
105	1	13	2	nogo_reward	0	1	0	0	0	1	0			2
105	1	14	1	go_reward	0	0	1	1	1	1	0	0.3187613999471068		2
105	1	15	3	go_punish	0	-1	0	1	0	0	0			2
105	1	16	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	17	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	18	1	go_reward	1	1	0	1	1	1	1	0.3089214998763054		2
105	1	19	4	nogo_punish	1	-1	0	0	0	1	0			2
105	1	20	4	nogo_punish	1	-1	0	0	1	0	-1	0.4368857999797911	0.0	2
105	1	21	1	go_reward	1	1	0	1	1	1	1	0.5715550000313669		2
105	1	22	3	go_punish	1	0	-1	1	1	1	0	0.2695444000419229		2
105	1	23	1	go_reward	0	0	1	1	1	1	0	0.3295543999411165		2
105	1	24	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	25	1	go_reward	0	0	1	1	0	0	1			2
105	1	26	2	nogo_reward	0	1	0	0	1	0	1	0.6448085000738502		2
105	1	27	1	go_reward	0	0	1	1	0	0	1			2
105	1	28	4	nogo_punish	1	-1	0	0	0	1	0			2
105	1	29	4	nogo_punish	1	-1	0	0	1	0	-1	0.3284100999590009	0.0	2
105	1	30	3	go_punish	1	0	-1	1	0	0	-1		1.0	2
105	1	31	4	nogo_punish	1	-1	0	0	0	1	0			2
105	1	32	3	go_punish	1	0	-1	1	1	1	0	0.4568026000633836		2
105	1	33	1	go_reward	1	1	0	1	1	1	1	0.8903677999041975		2
105	1	34	3	go_punish	0	-1	0	1	1	1	-1	0.7336423001252115	1.0	2
105	1	35	3	go_punish	1	0	-1	1	0	0	-1		1.0	2
105	1	36	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	1	37	3	go_punish	1	0	-1	1	0	0	-1		0.0	2
105	1	38	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	39	1	go_reward	1	1	0	1	0	0	0			2
105	1	40	1	go_reward	1	1	0	1	1	1	1	0.7768407999537885		2
105	1	41	1	go_reward	0	0	1	1	1	1	0	0.4950375999324024		2
105	1	42	3	go_punish	1	0	-1	1	1	1	0	0.6000261001754552		2
105	1	43	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	1	44	3	go_punish	1	0	-1	1	1	1	0	0.4376930999569595		2
105	1	45	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	46	1	go_reward	0	0	1	1	0	0	1			2
105	1	47	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	48	4	nogo_punish	1	-1	0	0	1	0	-1	0.4360098999459297	0.0	2
105	1	49	2	nogo_reward	0	1	0	0	0	1	0			2
105	1	50	4	nogo_punish	1	-1	0	0	0	1	0			2
105	1	51	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	52	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	1	53	3	go_punish	0	-1	0	1	1	1	-1	0.3068413999862969	1.0	2
105	1	54	4	nogo_punish	1	-1	0	0	1	0	-1	0.6552390998695046	0.0	2
105	1	55	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	56	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	57	3	go_punish	1	0	-1	1	0	0	-1		1.0	2
105	1	58	2	nogo_reward	1	0	1	0	0	1	1			2
105	1	59	3	go_punish	0	-1	0	1	1	1	-1	0.3588675998616964	1.0	2
105	1	60	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	61	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	62	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	63	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	64	3	go_punish	0	-1	0	1	1	1	-1	0.3140363001730293	1.0	2
105	2	65	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	2	66	2	nogo_reward	0	1	0	0	0	1	0			2
105	2	67	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	68	2	nogo_reward	0	1	0	0	0	1	0			2
105	2	69	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	70	1	go_reward	1	1	0	1	1	1	1	0.3644280999433249		2
105	2	71	3	go_punish	0	-1	0	1	0	0	0			2
105	2	72	1	go_reward	1	1	0	1	1	1	1	0.4296830000821501		2
105	2	73	1	go_reward	1	1	0	1	1	1	1	0.2997883001808077		2
105	2	74	3	go_punish	1	0	-1	1	0	0	-1		0.0	2
105	2	75	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	76	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	2	77	4	nogo_punish	0	0	-1	0	1	0	0	0.381461099954322		2
105	2	78	2	nogo_reward	1	0	1	0	1	0	0	0.8959219998214394		2
105	2	79	3	go_punish	0	-1	0	1	0	0	0			2
105	2	80	3	go_punish	1	0	-1	1	0	0	-1		1.0	2
105	2	81	3	go_punish	1	0	-1	1	1	1	0	0.6884178998880088		2
105	2	82	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	83	1	go_reward	0	0	1	1	1	1	0	0.3092915001325309		2
105	2	84	1	go_reward	1	1	0	1	1	1	1	0.3072297000326216		2
105	2	85	3	go_punish	1	0	-1	1	1	1	0	0.3761255000717938		2
105	2	86	1	go_reward	0	0	1	1	1	1	0	0.6234234999865294		2
105	2	87	1	go_reward	0	0	1	1	1	1	0	0.3229263999965042		2
105	2	88	3	go_punish	1	0	-1	1	1	1	0	0.3604628001339733		2
105	2	89	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	90	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	91	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	92	1	go_reward	1	1	0	1	1	1	1	0.4139151000417769		2
105	2	93	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	94	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	95	3	go_punish	1	0	-1	1	1	1	0	0.6314427999313921		2
105	2	96	3	go_punish	1	0	-1	1	1	1	0	0.3895368000958115		2
105	2	97	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	98	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	99	3	go_punish	1	0	-1	1	1	1	0	0.4767016000114381		2
105	2	100	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	101	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	102	1	go_reward	0	0	1	1	1	1	0	0.3721308999229223		2
105	2	103	1	go_reward	0	0	1	1	1	1	0	0.2966674000490457		2
105	2	104	2	nogo_reward	0	1	0	0	0	1	0			2
105	2	105	2	nogo_reward	0	1	0	0	0	1	0			2
105	2	106	1	go_reward	0	0	1	1	1	1	0	0.3164293998852372		2
105	2	107	3	go_punish	0	-1	0	1	1	1	-1	0.5922750998288393	1.0	2
105	2	108	1	go_reward	1	1	0	1	1	1	1	0.3475325999315828		2
105	2	109	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	110	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	111	3	go_punish	1	0	-1	1	1	1	0	0.3110712999477982		2
105	2	112	1	go_reward	1	1	0	1	1	1	1	0.3308556000702083		2
105	2	113	4	nogo_punish	0	0	-1	0	0	1	-1		0.0	2
105	2	114	3	go_punish	1	0	-1	1	0	0	-1		1.0	2
105	2	115	1	go_reward	1	1	0	1	1	1	1	0.2798598001245409		2
105	2	116	4	nogo_punish	1	-1	0	0	0	1	0			2
105	2	117	1	go_reward	1	1	0	1	1	1	1	0.2745399998966604		2
105	2	118	3	go_punish	1	0	-1	1	1	1	0	0.2781728000845759		2
105	2	119	2	nogo_reward	1	0	1	0	0	1	1			2
105	2	120	2	nogo_reward	1	0	1	0	0	1	1			2
105	3	121	1	go_reward	0	0	1	1	1	1	0	0.35083769983612		2
105	3	122	1	go_reward	1	1	0	1	1	1	1	0.285518900025636		2
105	3	123	2	nogo_reward	1	0	1	0	0	1	1			2
105	3	124	4	nogo_punish	1	-1	0	0	0	1	0			2
105	3	125	3	go_punish	1	0	-1	1	1	1	0	0.2732570001389831		2
105	3	126	4	nogo_punish	1	-1	0	0	0	1	0			2
